Date,SPY,GOOG,TSLA,FB,AAPL,MSFT,BTC-USD,ETH-USD,ADA-USD,XRP-USD,DOGE-USD,LTC-USD,XLM-USD,LINK-USD,total_cases,new_cases,total_deaths,new_deaths,new_tests,total_tests,positive_rate,total_vaccinations,people_vaccinated,total_cases_rate,new_cases_rate,total_deaths_rate
2020-06-25,301.8722229003906,1441.3299560546875,197.1959991455078,235.67999267578125,90.33216857910156,198.03965759277344,9264.8134765625,232.94448852539062,0.08169099688529968,0.183569997549057,0.0024170000106096268,42.56352996826172,0.06783100217580795,4.814206123352051,2424717.0,40368.0,124994.0,548.0,771509.0,33764070.0,0.052,0.0,0.0,0.007283289911949136,0.00012125614954881857,0.0003754531103028396
2020-06-26,294.7023620605469,1359.9000244140625,191.947998046875,216.0800018310547,87.55663299560547,194.07569885253906,9162.91796875,229.6680450439453,0.08056099712848663,0.18267099559307098,0.0023590000346302986,43.32078552246094,0.0670970007777214,4.680805206298828,2470927.0,46210.0,125620.0,626.0,810030.0,34574100.0,0.054,0.0,0.0,0.007422094080365973,0.00013880416841683773,0.000377333469736489
2020-06-27,,,,,,,9045.390625,222.9597930908203,0.07767900079488754,0.17685100436210632,0.0023129999171942472,41.55556106567383,0.06318899989128113,4.426551818847656,2512664.0,41737.0,126116.0,496.0,693571.0,35267671.0,0.055,0.0,0.0,0.007547462389762501,0.00012536830939652795,0.0003788233391919045
2020-06-28,,,,,,,9143.58203125,225.34716796875,0.08039200305938721,0.1776919960975647,0.002326000016182661,41.408267974853516,0.06437800079584122,4.563483238220215,2554526.0,41862.0,126437.0,321.0,566251.0,35833922.0,0.057,0.0,0.0,0.0076732061702919465,0.0001257437805294452,0.00037978754906123596
2020-06-29,299.03375244140625,1394.969970703125,201.8699951171875,220.63999938964844,89.57452392578125,196.16148376464844,9190.8544921875,228.1948699951172,0.08387000113725662,0.17795899510383606,0.0023129999171942472,41.85103225708008,0.06526400148868561,4.617929935455322,2594167.0,39641.0,126806.0,369.0,664962.0,36498884.0,0.057,0.0,0.0,0.007792278579731719,0.00011907240943977202,0.0003808959398456076
2020-06-30,302.8642272949219,1413.6099853515625,215.96200561523438,227.07000732421875,90.32225036621094,201.17324829101562,9137.9931640625,226.31500244140625,0.08311600238084793,0.17587000131607056,0.002319999970495701,41.46779251098633,0.06706800311803818,4.569189071655273,2642479.0,48312.0,127365.0,559.0,856176.0,37355060.0,0.057,0.0,0.0,0.007937396670719693,0.0001451180909879737,0.0003825750467520134
2020-07-01,304.98577880859375,1438.0400390625,223.92599487304688,237.5500030517578,90.15141296386719,202.349609375,9228.3251953125,231.11341857910156,0.09595400094985962,0.17697599530220032,0.0023539999965578318,41.69924545288086,0.06848800182342529,4.698256015777588,2694045.0,51566.0,128063.0,698.0,884735.0,38239795.0,0.059,0.0,0.0,0.008092289026239766,0.00015489235552007476,0.00038467167755822313
2020-07-02,306.665283203125,1464.699951171875,241.73199462890625,233.4199981689453,90.15141296386719,203.8916778564453,9123.41015625,229.39219665527344,0.09432599693536758,0.17724399268627167,0.0023610000498592854,41.48573303222656,0.06840600073337555,4.846618175506592,2750392.0,56347.0,128802.0,739.0,858716.0,39098511.0,0.061,0.0,0.0,0.00826154240165166,0.00016925337541189259,0.00038689146289602977
2020-07-03,,,,,,,9087.3037109375,225.38706970214844,0.0965379998087883,0.17633600533008575,0.0023159999400377274,41.205135345458984,0.06724900007247925,4.744166851043701,2803012.0,52620.0,129479.0,677.0,801127.0,39899638.0,0.062,0.0,0.0,0.008419600729764493,0.00015805832811283276,0.0003889250145519094
2020-07-04,,,,,,,9132.48828125,229.07411193847656,0.09995199739933014,0.17798399925231934,0.0023089998867362738,42.066532135009766,0.06786700338125229,4.804557800292969,2851958.0,48946.0,129781.0,302.0,620601.0,40520239.0,0.065,0.0,0.0,0.008566623210338622,0.00014702248057412985,0.0003898321528090374
2020-07-05,,,,,,,9073.9423828125,227.6645965576172,0.09821099787950516,0.1770170032978058,0.0023089998867362738,41.59807586669922,0.06717699766159058,4.7421698570251465,2902393.0,50435.0,130103.0,322.0,526955.0,41047194.0,0.067,0.0,0.0,0.008718118303048063,0.00015149509270943976,0.0003907993664474322
2020-07-06,311.39935302734375,1495.699951171875,274.3160095214844,240.27999877929688,92.56298065185547,208.28070068359375,9375.474609375,241.51022338867188,0.10522100329399109,0.18856699764728546,0.002615999896079302,43.96349334716797,0.07186300307512283,5.365053176879883,2945194.0,42801.0,130474.0,371.0,725635.0,41772829.0,0.067,0.0,0.0,0.008846682622727982,0.00012856431967991932,0.00039191376476993046
2020-07-07,308.1876525878906,1485.1800537109375,277.97198486328125,240.86000061035156,92.27577209472656,205.85882568359375,9252.27734375,239.07553100585938,0.11755400151014328,0.18478700518608093,0.0030900000128895044,43.3182487487793,0.07326799631118774,5.712817192077637,3004051.0,58857.0,131616.0,1142.0,903528.0,42676357.0,0.068,0.0,0.0,0.009023475458488852,0.00017679283576087037,0.0003953440690402622
2020-07-08,310.5448913574219,1496.0,273.1759948730469,243.5800018310547,94.42488098144531,210.38624572753906,9428.3330078125,246.67001342773438,0.1299079954624176,0.20469200611114502,0.004749999847263098,45.20074462890625,0.08500300347805023,6.475725173950195,3063772.0,59721.0,132457.0,841.0,980839.0,43657196.0,0.068,0.0,0.0,0.009202863550720445,0.00017938809223159419,0.0003978702388225293
2020-07-09,308.7769470214844,1510.989990234375,278.8559875488281,244.5,94.83094024658203,211.85916137695312,9277.9677734375,243.01596069335938,0.1242929995059967,0.20291000604629517,0.004397000186145306,44.53745651245117,0.09058800339698792,6.104310989379883,3124643.0,60871.0,133488.0,1031.0,1011965.0,44669161.0,0.067,0.0,0.0,0.009385705977374878,0.0001828424266544326,0.0004009671247268305
2020-07-10,311.92974853515625,1541.739990234375,308.92999267578125,245.07000732421875,94.99683380126953,211.21661376953125,9278.8076171875,240.9849853515625,0.11831600219011307,0.1986519992351532,0.0035149999894201756,44.246116638183594,0.08891300112009048,6.138474941253662,3192416.0,67773.0,134304.0,816.0,1016060.0,45685221.0,0.067,0.0,0.0,0.009589280418104468,0.0002035744407295898,0.0004034182002825141
2020-07-11,,,,,,,9240.3466796875,239.4581756591797,0.12521399557590485,0.20119699835777283,0.0038109999150037766,44.67707824707031,0.09433099627494812,6.119687080383301,3253784.0,61368.0,135058.0,754.0,840145.0,46525366.0,0.067,0.0,0.0,0.00977361571798338,0.00018433529987891146,0.00040568304215627077
2020-07-12,,,,,,,9276.5,242.13169860839844,0.12678299844264984,0.20053799450397491,0.0036299999337643385,44.63610076904297,0.09500200301408768,7.309183120727539,3314468.0,60684.0,135531.0,473.0,697846.0,47223212.0,0.067,0.0,0.0,0.009955896439822969,0.00018228072183958842,0.0004071038249232295
2020-07-13,309.228759765625,1511.3399658203125,299.4119873046875,239.0,94.55858612060547,204.69241333007812,9243.6142578125,239.60458374023438,0.12415599822998047,0.1985750049352646,0.00317799998447299,43.919795989990234,0.09029100090265274,7.182291030883789,3372027.0,57559.0,135966.0,435.0,867941.0,48091153.0,0.068,0.0,0.0,0.010128790383339626,0.00017289394351665795,0.00040841046446578143
2020-07-14,313.236083984375,1520.5799560546875,303.3599853515625,239.72999572753906,96.12338256835938,205.95770263671875,9243.2138671875,240.21148681640625,0.13196299970149994,0.19880899786949158,0.0032939999364316463,43.80286407470703,0.09210799634456635,8.10346508026123,3438465.0,66438.0,136862.0,896.0,1003854.0,49095007.0,0.068,0.0,0.0,0.01032835479236966,0.00019956440903003389,0.0004111018415465321
2020-07-15,316.11383056640625,1513.6400146484375,309.2019958496094,240.27999877929688,96.78445434570312,205.65126037597656,9192.8369140625,238.42352294921875,0.13036899268627167,0.19711099565029144,0.0030849999748170376,43.278953552246094,0.09404200315475464,8.643122673034668,3506422.0,67957.0,137827.0,965.0,1035252.0,50130259.0,0.068,0.0,0.0,0.010532481926606904,0.00020412713423724395,0.000414000478692653
2020-07-16,315.0727233886719,1518.0,300.12799072265625,240.92999267578125,95.59352111816406,201.5785675048828,9132.2275390625,233.64088439941406,0.12592199444770813,0.19404800236225128,0.0029949999880045652,42.035438537597656,0.1006689965724945,8.337705612182617,3582445.0,76023.0,138788.0,961.0,1028998.0,51159257.0,0.071,0.0,0.0,0.01076083746210903,0.00022835553550212628,0.00041688710076252057
2020-07-17,315.9861145019531,1515.550048828125,300.1679992675781,242.02999877929688,95.40040588378906,200.5504913330078,9151.392578125,232.77308654785156,0.12248600274324417,0.19428099691867828,0.0030610000248998404,41.91281509399414,0.10391899943351746,8.28039264678955,3654685.0,72240.0,139703.0,915.0,1047217.0,52206474.0,0.071,0.0,0.0,0.010977829739244549,0.00021699227713551956,0.0004196355494554746
2020-07-18,,,,,,,9159.0400390625,235.4838104248047,0.12247700244188309,0.19934099912643433,0.0034729999024420977,42.425865173339844,0.10069099813699722,7.959280014038086,3718482.0,63797.0,140585.0,882.0,912330.0,53118804.0,0.07,0.0,0.0,0.01116946119417831,0.00019163145493375887,0.00042228487376933855
2020-07-19,,,,,,,9185.8173828125,238.48751831054688,0.12371200323104858,0.19913500547409058,0.003381999908015132,42.552730560302734,0.0998769998550415,8.065190315246582,3779929.0,61447.0,141061.0,476.0,718216.0,53837020.0,0.07,0.0,0.0,0.011354033791813224,0.00018457259763491514,0.00042371466784348733
2020-07-20,318.53985595703125,1565.719970703125,328.6000061035156,245.4199981689453,97.41087341308594,209.17037963867188,9164.2314453125,236.15316772460938,0.11792399734258652,0.19506500661373138,0.0032389999832957983,41.97581100463867,0.09467899799346924,7.272983074188232,3840136.0,60207.0,141590.0,529.0,907492.0,54744512.0,0.07,0.0,0.0,0.0115348817158096,0.00018084792399637633,0.00042530366167799297
2020-07-21,319.217529296875,1558.4200439453125,313.6719970703125,241.75,96.0664291381836,206.35308837890625,9374.8876953125,245.0167236328125,0.1229650005698204,0.19898800551891327,0.0033050000201910734,43.61614990234375,0.09622400254011154,7.281577110290527,3905715.0,65579.0,142686.0,1096.0,1036389.0,55780901.0,0.07,0.0,0.0,0.011731865887214227,0.00019698417140462675,0.00042859579257141116
2020-07-22,321.03448486328125,1568.489990234375,318.46600341796875,239.8699951171875,96.3363037109375,209.3186492919922,9525.36328125,262.1906433105469,0.12392199784517288,0.203342005610466,0.0032850001007318497,44.93611526489258,0.09722399711608887,7.466975212097168,3976095.0,70380.0,143911.0,1225.0,1109756.0,56890657.0,0.069,0.0,0.0,0.011943271153891937,0.0002114052666777113,0.00043227540967399994
2020-07-23,317.2040710449219,1515.6800537109375,302.614013671875,232.60000610351562,91.95142364501953,200.2144012451172,9581.072265625,274.6890563964844,0.1237730011343956,0.20757800340652466,0.0032949999440461397,44.85007858276367,0.09776400029659271,7.874476909637451,4044346.0,68251.0,144997.0,1086.0,1083940.0,57974597.0,0.068,0.0,0.0,0.012148281396233803,0.00020501024234186523,0.0004355375028767847
2020-07-24,315.1611328125,1511.8699951171875,283.3999938964844,230.7100067138672,91.7236328125,198.98866271972656,9536.892578125,279.2154235839844,0.12188799679279327,0.2040490061044693,0.003220000071451068,44.18254089355469,0.09556300193071365,7.432153224945068,4118493.0,74147.0,146091.0,1094.0,1074686.0,59049283.0,0.068,0.0,0.0,0.012371001860973108,0.00022272046473930467,0.00043882362623207626
2020-07-25,,,,,,,9677.11328125,304.0567626953125,0.14357799291610718,0.21410199999809265,0.0032339999452233315,48.80476760864258,0.10017900168895721,7.6578240394592285,4185488.0,66995.0,147060.0,969.0,881848.0,59931131.0,0.069,0.0,0.0,0.012572239369371421,0.00020123750839831303,0.0004417342784544505
2020-07-26,,,,,,,9905.1669921875,309.64361572265625,0.14810800552368164,0.21498200297355652,0.003234999952837825,47.97871780395508,0.09873200207948685,7.49900484085083,4241641.0,56153.0,147594.0,534.0,677598.0,60608729.0,0.068,0.0,0.0,0.012740910013585027,0.00016867064421360506,0.0004433382911342729
2020-07-27,317.45941162109375,1530.199951171875,307.9200134277344,233.5,93.89750671386719,201.5093536376953,10990.873046875,321.51409912109375,0.13877099752426147,0.22367200255393982,0.0031530000269412994,52.95002746582031,0.09454099833965302,7.095582962036133,4297807.0,56166.0,148694.0,1100.0,797724.0,61406453.0,0.069,0.0,0.0,0.012909619706796455,0.00016870969321142846,0.0004466424371039444
2020-07-28,315.4459533691406,1500.3399658203125,295.2980041503906,230.1199951171875,92.35501098632812,199.7003631591797,10912.8232421875,316.6572570800781,0.14859800040721893,0.23027700185775757,0.0031969998963177204,55.5752067565918,0.09700199961662292,7.2234601974487305,4361493.0,63686.0,149916.0,1222.0,968128.0,62374581.0,0.069,0.0,0.0,0.013100917743364183,0.00019129803656772838,0.00045031304289934313
2020-07-29,319.3255310058594,1522.02001953125,299.8219909667969,233.2899932861328,94.12528991699219,201.7169647216797,11100.4677734375,318.1908874511719,0.1398790031671524,0.24309900403022766,0.003192000091075897,55.17200469970703,0.0952880010008812,7.116083145141602,4429865.0,68372.0,151356.0,1440.0,1040536.0,63415117.0,0.07,0.0,0.0,0.013306291441762713,0.0002053736983985291,0.0004546384703505495
2020-07-30,318.1861877441406,1531.449951171875,297.49798583984375,234.5,95.26422882080078,201.5587921142578,11111.2138671875,334.5866394042969,0.14058800041675568,0.24452200531959534,0.0032309999223798513,56.64311218261719,0.09664300084114075,7.4169921875,4497825.0,67960.0,152645.0,1289.0,1038251.0,64453368.0,0.07,0.0,0.0,0.013510427587307146,0.00020413614554443395,0.0004585103286731919
2020-07-31,320.7005615234375,1482.9599609375,286.1520080566406,253.6699981689453,105.23731994628906,202.65602111816406,11323.466796875,345.5546569824219,0.13879799842834473,0.25890401005744934,0.0032250001095235348,57.998138427734375,0.09693100303411484,7.77291202545166,4566294.0,68469.0,153828.0,1183.0,990591.0,65443959.0,0.07,0.0,0.0,0.013716092651304818,0.00020566506399767286,0.00046206378747512046
2020-08-01,,,,,,,11759.5927734375,385.19970703125,0.14357300102710724,0.2895289957523346,0.00368899991735816,61.2932243347168,0.10699500143527985,8.304458618164062,4625426.0,59132.0,154947.0,1119.0,792634.0,66236593.0,0.07,0.0,0.0,0.013893711523558108,0.00017761887225328823,0.0004654250050569954
2020-08-02,,,,,,,11053.6142578125,370.6717224121094,0.13350500166416168,0.28706198930740356,0.0033360000234097242,56.64144515991211,0.10254999995231628,8.27177619934082,4671433.0,46007.0,155404.0,457.0,624263.0,66860856.0,0.069,0.0,0.0,0.014031905926855088,0.0001381944032969802,0.0004667977275189408
2020-08-03,322.9301452636719,1474.449951171875,297.0,251.9600067138672,107.8890380859375,214.0536346435547,11246.3486328125,386.295166015625,0.13733500242233276,0.30994001030921936,0.0033889999613165855,58.468902587890625,0.10505899786949158,9.164758682250977,4716712.0,45279.0,155963.0,559.0,777011.0,67637867.0,0.067,0.0,0.0,0.014167913586273957,0.00013600765941887028,0.0004684768344253466
2020-08-04,324.177490234375,1464.969970703125,297.3999938964844,249.8300018310547,108.60954284667969,210.84095764160156,11205.892578125,389.87548828125,0.14301800727844238,0.3004930019378662,0.0035349999088793993,57.53305435180664,0.10997100174427032,9.821836471557617,4771683.0,54971.0,157218.0,1255.0,883877.0,68521744.0,0.067,0.0,0.0,0.014333033775454697,0.00016512018918073983,0.0004722465645998355
2020-08-05,326.19091796875,1473.6099853515625,297.0039978027344,249.1199951171875,109.00321197509766,210.4949951171875,11747.0224609375,401.590576171875,0.14269499480724335,0.30331099033355713,0.003512999974191189,59.01070785522461,0.10793499648571014,9.5587739944458,4827564.0,55881.0,158626.0,1408.0,965573.0,69487317.0,0.065,0.0,0.0,0.014500887394483075,0.00016785361902837718,0.000476475871441015
2020-08-06,328.37139892578125,1500.0999755859375,297.9159851074219,265.2799987792969,112.8062515258789,213.8658447265625,11779.7734375,394.9619445800781,0.14404800534248352,0.3035840094089508,0.0035600000992417336,59.16426467895508,0.1064319983124733,10.140254974365234,4884794.0,57230.0,159807.0,1181.0,990463.0,70477780.0,0.064,0.0,0.0,0.014672793097977895,0.00017190570349481983,0.0004800233227048169
2020-08-07,328.60711669921875,1494.489990234375,290.5419921875,268.44000244140625,110.24151611328125,210.040283203125,11601.47265625,379.5128479003906,0.13915500044822693,0.2946639955043793,0.0035329998936504126,57.24553298950195,0.10312099754810333,10.06336498260498,4945857.0,61063.0,161098.0,1291.0,1015590.0,71493370.0,0.063,0.0,0.0,0.014856212248292488,0.00018341915031459344,0.00048390118856558596
2020-08-08,,,,,,,11754.0458984375,393.98736572265625,0.1457809954881668,0.29402199387550354,0.0035099999513477087,58.129207611083984,0.1029599979519844,12.689207077026367,5001033.0,55176.0,162185.0,1087.0,815532.0,72308902.0,0.062,0.0,0.0,0.015021948210131211,0.00016573596183872406,0.0004871662855374341
2020-08-09,,,,,,,11675.7392578125,391.1204528808594,0.14524400234222412,0.2886529862880707,0.0034630000591278076,57.13903045654297,0.10508599877357483,13.853204727172852,5049170.0,48137.0,162757.0,572.0,626514.0,72935416.0,0.062,0.0,0.0,0.015166540641533102,0.0001445924314018896,0.0004888844414416633
2020-08-10,329.58929443359375,1496.0999755859375,283.7139892578125,263.0,111.84386444091797,205.85882568359375,11878.111328125,395.8875732421875,0.1438550055027008,0.29465898871421814,0.0034990001004189253,58.28884506225586,0.10599400103092194,13.441035270690918,5094390.0,45220.0,163274.0,517.0,784904.0,73720320.0,0.062,0.0,0.0,0.015302371078577235,0.00013583043704413337,0.0004904373900474089
2020-08-11,326.86865234375,1480.3199462890625,274.87799072265625,256.1300048828125,108.51763153076172,201.0447540283203,11410.525390625,380.3840637207031,0.13743600249290466,0.2844490110874176,0.0033939999993890524,54.386844635009766,0.10093200206756592,13.105990409851074,5146989.0,52599.0,164371.0,1097.0,909242.0,74629562.0,0.061,0.0,0.0,0.015460366327539738,0.00015799524896250268,0.0004937325247098904
2020-08-12,331.4259948730469,1506.6199951171875,310.9519958496094,259.8900146484375,112.1241455078125,206.78805541992188,11584.9345703125,391.024169921875,0.13739800453186035,0.2849299907684326,0.0034839999862015247,54.96858596801758,0.10217899829149246,16.621543884277344,5199791.0,52802.0,165886.0,1515.0,1028262.0,75657824.0,0.06,0.0,0.0,0.015618971341622098,0.00015860501408236023,0.0004982832348408472
2020-08-13,330.8268127441406,1518.449951171875,324.20001220703125,261.29998779296875,114.10846710205078,206.30368041992188,11784.1376953125,428.7417907714844,0.14124499261379242,0.2978070080280304,0.0035170000046491623,57.74131774902344,0.1021369993686676,17.32600212097168,5251317.0,51526.0,166924.0,1038.0,980128.0,76637952.0,0.059,0.0,0.0,0.01577374354637964,0.00015477220475754126,0.0005014011471285917
2020-08-14,330.8366394042969,1507.72998046875,330.1419982910156,261.239990234375,114.00677490234375,206.5013885498047,11768.87109375,437.3978271484375,0.13833799958229065,0.300370991230011,0.003561000106856227,56.75312423706055,0.1049719974398613,16.92643165588379,5316389.0,65072.0,168233.0,1309.0,961341.0,77599293.0,0.061,0.0,0.0,0.015969204806869152,0.00019546126048951453,0.0005053330808325008
2020-08-15,,,,,,,11865.6982421875,433.35491943359375,0.1383029967546463,0.2996610105037689,0.0035389999393373728,59.92781066894531,0.10679899901151657,19.098751068115234,5366045.0,49656.0,169278.0,1045.0,767630.0,78366923.0,0.06,0.0,0.0,0.016118359963478254,0.00014915515660909965,0.0005084720195036888
2020-08-16,,,,,,,11892.8037109375,433.78662109375,0.13847100734710693,0.30349200963974,0.003524000057950616,63.826541900634766,0.11461900174617767,18.80418586730957,5406149.0,40104.0,169886.0,608.0,572624.0,78939547.0,0.059,0.0,0.0,0.01623882311799435,0.0001204631545160974,0.0005102983110941981
2020-08-17,331.8876037597656,1517.97998046875,367.12799072265625,261.1600036621094,113.70911407470703,207.8655548095703,12254.40234375,429.53125,0.1409199982881546,0.3147670030593872,0.0035910001024603844,67.02803802490234,0.1136540025472641,16.70554542541504,5441811.0,35662.0,170355.0,469.0,676744.0,79616291.0,0.059,0.0,0.0,0.0163459435303311,0.00010712041233675108,0.0005117070787849035
2020-08-18,332.6046142578125,1558.5999755859375,377.4179992675781,262.3399963378906,114.6566390991211,209.0616455078125,11991.2333984375,423.6693115234375,0.13742700219154358,0.3033069968223572,0.003513999981805682,65.52753448486328,0.10876999795436859,16.241374969482422,5484715.0,42904.0,171578.0,1223.0,895347.0,80511638.0,0.057,0.0,0.0,0.016474817238224543,0.0001288737078934431,0.0005153806883493656
2020-08-19,331.2197265625,1547.530029296875,375.70599365234375,262.5899963378906,114.80049133300781,207.79327392578125,11758.283203125,406.4637756347656,0.12927499413490295,0.29024600982666016,0.00342399999499321,62.0046272277832,0.10254800319671631,16.2399845123291,5528976.0,44261.0,172865.0,1287.0,1004886.0,81516524.0,0.056,0.0,0.0,0.01660776706073694,0.00013294982251239244,0.0005192465391338813
2020-08-20,332.2510070800781,1581.75,400.3659973144531,269.010009765625,117.34786987304688,212.62892150878906,11878.3720703125,416.4397888183594,0.13364200294017792,0.2925730049610138,0.003459000028669834,62.96675491333008,0.10717500001192093,16.091297149658203,5573565.0,44589.0,173972.0,1107.0,996461.0,82512985.0,0.055,0.0,0.0,0.016741702119502103,0.00013393505876516725,0.0005225717114869963
2020-08-21,333.4295959472656,1580.4200439453125,409.9960021972656,267.010009765625,123.39509582519531,211.08311462402344,11592.4892578125,389.1263427734375,0.12375999987125397,0.2806819975376129,0.003392999991774559,59.37902069091797,0.10043799877166748,13.80085563659668,5622354.0,48789.0,175073.0,1101.0,965422.0,83478407.0,0.052,0.0,0.0,0.01688825300833329,0.00014655088883118583,0.000525878861225731
2020-08-22,,,,,,,11681.8251953125,395.83514404296875,0.12527599930763245,0.286545991897583,0.003441999899223447,60.3111572265625,0.10246200114488602,15.96019172668457,5666758.0,44404.0,176052.0,979.0,794262.0,84272669.0,0.051,0.0,0.0,0.01702163236982174,0.00013337936148844975,0.0005288195511387387
2020-08-23,,,,,,,11664.84765625,391.3844909667969,0.12159500271081924,0.28538599610328674,0.003413999918848276,60.623260498046875,0.10305000096559525,15.174675941467285,5701322.0,34564.0,176547.0,495.0,561765.0,84834434.0,0.05,0.0,0.0,0.017125454643726945,0.00010382227390520622,0.000530306416825091
2020-08-24,336.8083190917969,1588.199951171875,402.8399963378906,271.3900146484375,124.87093353271484,211.7470245361328,11774.595703125,408.1441955566406,0.12448800355195999,0.28921499848365784,0.0034179999493062496,62.199424743652344,0.10350199788808823,15.18336009979248,5736196.0,34874.0,176989.0,442.0,666755.0,85501189.0,0.05,0.0,0.0,0.01723020808604179,0.00010475344231484093,0.0005316340827510863
2020-08-25,337.9869384765625,1608.219970703125,404.6679992675781,280.82000732421875,123.84652709960938,214.50172424316406,11366.134765625,384.00103759765625,0.11329200118780136,0.2779270112514496,0.0033050000201910734,58.580665588378906,0.09811200201511383,14.216811180114746,5777123.0,40927.0,178223.0,1234.0,905874.0,86407063.0,0.05,0.0,0.0,0.01735314334249701,0.00012293525645522437,0.000535340733775245
2020-08-26,341.37542724609375,1652.3800048828125,430.6340026855469,303.9100036621094,125.53073120117188,219.13916015625,11488.36328125,386.46612548828125,0.1152850016951561,0.2774910032749176,0.0033030000049620867,58.35817337036133,0.09841799736022949,15.251754760742188,5821078.0,43955.0,179401.0,1178.0,1017859.0,87424922.0,0.049,0.0,0.0,0.017485174011676024,0.0001320306691790111,0.000538879173731857
2020-08-27,342.121826171875,1634.3299560546875,447.75,293.2200012207031,124.03008270263672,224.51979064941406,11323.3974609375,382.63262939453125,0.10682400315999985,0.26451098918914795,0.0032029999420046806,56.041015625,0.09391699731349945,14.497711181640625,5867064.0,45986.0,180516.0,1115.0,1020600.0,88445522.0,0.049,0.0,0.0,0.017623305335822674,0.00013813132414665008,0.0005422283762374785
2020-08-28,344.331787109375,1644.4100341796875,442.67999267578125,293.6600036621094,123.82917022705078,226.82862854003906,11542.5,395.8746643066406,0.1094530001282692,0.2720459997653961,0.0032679999712854624,57.35440444946289,0.09581899642944336,15.156061172485352,5913594.0,46530.0,181457.0,941.0,987225.0,89432747.0,0.049,0.0,0.0,0.01776307071033978,0.00013976537451710583,0.0005450549229260793
2020-08-29,,,,,,,11506.865234375,399.9214782714844,0.11671199649572372,0.27449700236320496,0.0032820000778883696,57.29173278808594,0.09673699736595154,16.56707763671875,5957832.0,44238.0,182440.0,983.0,798350.0,90231097.0,0.049,0.0,0.0,0.017895951446163714,0.00013288073582393568,0.0005480076279153404
2020-08-30,,,,,,,11711.505859375,428.3957214355469,0.11743699759244919,0.28303399682044983,0.0032999999821186066,62.725341796875,0.0982469990849495,16.472963333129883,5992760.0,34928.0,182889.0,449.0,614738.0,90845835.0,0.048,0.0,0.0,0.018000867092007974,0.00010491564584426118,0.000549356320224779
2020-08-31,343.08441162109375,1634.1800537109375,498.32000732421875,293.20001220703125,128.02847290039062,223.4793701171875,11680.8203125,435.0797424316406,0.12268800288438797,0.28176599740982056,0.0032210000790655613,61.11379623413086,0.09731099754571915,15.708488464355469,6025373.0,32613.0,183383.0,494.0,661669.0,91507504.0,0.048,0.0,0.0,0.018098829012470608,9.796192046263426e-05,0.0005508401821420678
2020-09-01,346.3157958984375,1660.7099609375,475.04998779296875,295.44000244140625,133.12820434570312,225.2035369873047,11970.478515625,477.0519104003906,0.1254110038280487,0.2956959903240204,0.0032560001127421856,62.882789611816406,0.09937900304794312,16.121492385864258,6068316.0,42943.0,184444.0,1061.0,907749.0,92415253.0,0.048,0.0,0.0,0.018227819867357522,0.0001289908548869133,0.0005540271811182693
2020-09-02,351.32489013671875,1728.280029296875,447.3699951171875,302.5,130.36997985839844,229.543701171875,11414.0341796875,440.0404968261719,0.11561299860477448,0.27646100521087646,0.0031220000237226486,58.099647521972656,0.09264999628067017,14.8973970413208,6108957.0,40641.0,185496.0,1052.0,1027296.0,93442549.0,0.048,0.0,0.0,0.018349896045860632,0.00012207617850310977,0.0005571871461729005
2020-09-03,339.2342834472656,1641.8399658203125,407.0,291.1199951171875,119.93244934082031,215.32418823242188,10245.296875,385.67193603515625,0.09615399688482285,0.24658000469207764,0.0028019999153912067,47.774112701416016,0.07944700121879578,12.016677856445312,6153309.0,44352.0,186527.0,1031.0,1032761.0,94475310.0,0.047,0.0,0.0,0.018483119211357788,0.0001332231654971562,0.0005602840320772018
2020-09-04,336.4645080566406,1591.0400390625,418.32000732421875,282.7300109863281,120.01182556152344,212.30191040039062,10511.8134765625,388.24114990234375,0.10244499891996384,0.25588300824165344,0.0028989999555051327,50.611976623535156,0.08145199716091156,12.492865562438965,6203997.0,50688.0,187506.0,979.0,999514.0,95474824.0,0.048,0.0,0.0,0.018635374257640253,0.00015225504628246423,0.0005632247219902095
2020-09-05,,,,,,,10169.5673828125,335.26007080078125,0.08992300182580948,0.2376919984817505,0.0027580000460147858,47.58933639526367,0.07551199942827225,10.611472129821777,6247505.0,43508.0,188326.0,820.0,816488.0,96291312.0,0.048,0.0,0.0,0.01876606224204795,0.00013068798440769912,0.0005656878126221464
2020-09-06,,,,,,,10280.3515625,353.3622741699219,0.09306000173091888,0.24073100090026855,0.00278700003400445,48.05357360839844,0.07786200195550919,12.913728713989258,6278555.0,31050.0,188766.0,440.0,565755.0,96857067.0,0.048,0.0,0.0,0.01885932927146459,9.326702941663735e-05,0.000567009471010015
2020-09-07,,,,,,,10369.5634765625,352.6734924316406,0.09333299845457077,0.24217399954795837,0.002810999983921647,48.77010726928711,0.07869099825620651,12.426576614379883,6302453.0,23898.0,189086.0,320.0,414720.0,97271787.0,0.048,0.0,0.0,0.018931113344540236,7.178407307564572e-05,0.0005679706771102831
2020-09-08,327.2713317871094,1532.3900146484375,330.2099914550781,271.1600036621094,111.93563842773438,200.8173065185547,10131.5166015625,337.60211181640625,0.09101100265979767,0.23675300180912018,0.002756000030785799,47.3838005065918,0.07753700017929077,11.785032272338867,6328143.0,25690.0,189554.0,468.0,664036.0,97935823.0,0.047,0.0,0.0,0.019008280171777383,7.716682723714697e-05,0.0005693764410319252
